id,date,end,interval
10179708,Sun Jun 24 2012 00:00:00 GMT+0100 (BST),Mon Oct 22 2012 00:00:00 GMT+0100 (BST),120
10247588,Tue Oct 16 2012 00:00:00 GMT+0100 (BST),Thu Apr 18 2013 00:00:00 GMT+0100 (BST),184
10469099,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-16
10181616,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Thu Sep 05 2013 00:00:00 GMT+0100 (BST),217
10314320,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10345266,Tue Mar 31 2015 00:00:00 GMT+0100 (BST),Tue Apr 01 2014 00:00:00 GMT+0100 (BST),-364
10582901,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),123
10562778,Mon Jul 09 2012 00:00:00 GMT+0100 (BST),Mon Jul 01 2013 00:00:00 GMT+0100 (BST),357
10530267,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Mon Apr 15 2013 00:00:00 GMT+0100 (BST),166
10524988,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),244
10491817,Thu Apr 18 2013 00:00:00 GMT+0100 (BST),Mon Mar 31 2014 00:00:00 GMT+0100 (BST),347
10525006,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),244
10525019,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),91
10791777,Sun May 31 2015 00:00:00 GMT+0100 (BST),Thu Feb 20 2014 00:00:00 GMT+0000 (GMT),-465
10456963,Fri Jul 31 2015 00:00:00 GMT+0100 (BST),Fri Jan 01 2016 00:00:00 GMT+0000 (GMT),154
10456972,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-364
10299268,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Fri Jun 15 2012 00:00:00 GMT+0100 (BST),46
10376272,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-746
10548394,Sun Sep 02 2012 00:00:00 GMT+0100 (BST),Mon May 20 2013 00:00:00 GMT+0100 (BST),260
10281106,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-746
10578778,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Tue Jul 30 2013 00:00:00 GMT+0100 (BST),180
10159560,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-334
10173991,Tue Apr 24 2012 00:00:00 GMT+0100 (BST),Tue Apr 23 2013 00:00:00 GMT+0100 (BST),364
10281111,Wed Jul 31 2013 00:00:00 GMT+0100 (BST),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-777
10451732,Thu Apr 05 2012 00:00:00 GMT+0100 (BST),Thu Apr 05 2012 00:00:00 GMT+0100 (BST),0
10253422,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Jun 15 2012 00:00:00 GMT+0100 (BST),-442
10473101,Wed Sep 11 2013 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-222
10626981,Mon Mar 04 2013 00:00:00 GMT+0000 (GMT),Mon Mar 04 2013 00:00:00 GMT+0000 (GMT),0
10617329,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Tue Oct 15 2013 00:00:00 GMT+0100 (BST),-77
10527655,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Mon Apr 15 2013 00:00:00 GMT+0100 (BST),227
10833787,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Mon Sep 15 2014 00:00:00 GMT+0100 (BST),-46
10281017,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Tue Nov 15 2011 00:00:00 GMT+0000 (GMT),-106
10595415,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Sun Sep 01 2013 00:00:00 GMT+0100 (BST),154
10577836,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-27
10540092,Thu Jun 21 2012 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),314
10412462,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),366
10779572,Fri Jan 31 2014 00:00:00 GMT+0000 (GMT),Thu Jan 23 2014 00:00:00 GMT+0000 (GMT),-8
10239179,Thu Apr 19 2012 00:00:00 GMT+0100 (BST),Thu Apr 18 2013 00:00:00 GMT+0100 (BST),364
10600635,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),243
10935022,Thu Apr 30 2015 00:00:00 GMT+0100 (BST),Fri May 01 2015 00:00:00 GMT+0100 (BST),1
10519064,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),244
10642097,Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),Thu Jan 01 2015 00:00:00 GMT+0000 (GMT),1
10576393,Thu Jul 19 2012 00:00:00 GMT+0100 (BST),Sun Nov 18 2012 00:00:00 GMT+0000 (GMT),122
10601170,Thu Sep 13 2012 00:00:00 GMT+0100 (BST),Sun Sep 15 2013 00:00:00 GMT+0100 (BST),367
10601170,Thu Sep 13 2012 00:00:00 GMT+0100 (BST),Sun Sep 15 2013 00:00:00 GMT+0100 (BST),367
10539269,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),213
10281312,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Tue Nov 01 2011 00:00:00 GMT+0000 (GMT),-365
10696744,Wed Oct 30 2013 00:00:00 GMT+0000 (GMT),Fri Feb 07 2014 00:00:00 GMT+0000 (GMT),100
10696744,Wed Oct 30 2013 00:00:00 GMT+0000 (GMT),Fri Feb 07 2014 00:00:00 GMT+0000 (GMT),100
10681364,Sun Nov 30 2014 00:00:00 GMT+0000 (GMT),Tue Aug 12 2014 00:00:00 GMT+0100 (BST),-110
10464881,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 15 2012 00:00:00 GMT+0100 (BST),-77
10672066,Tue Jul 09 2013 00:00:00 GMT+0100 (BST),Tue Jul 09 2013 00:00:00 GMT+0100 (BST),0
10822210,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-61
10417232,Mon Sep 30 2013 00:00:00 GMT+0100 (BST),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),-182
10736972,Mon Sep 30 2013 00:00:00 GMT+0100 (BST),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),1
10736972,Mon Sep 30 2013 00:00:00 GMT+0100 (BST),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),1
10456938,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-180
10609305,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),31
10793887,Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),Sat Mar 01 2014 00:00:00 GMT+0000 (GMT),1
10196299,Fri May 31 2013 00:00:00 GMT+0100 (BST),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),1
10253665,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),215
10753219,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Tue Oct 14 2014 00:00:00 GMT+0100 (BST),-17
10810408,Tue Mar 31 2015 00:00:00 GMT+0100 (BST),Tue Mar 24 2015 00:00:00 GMT+0000 (GMT),-7
10195959,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),15
10155999,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),1
10457587,Sun Nov 30 2014 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-698
10929181,Thu Jul 09 2015 00:00:00 GMT+0100 (BST),Thu Jul 09 2015 00:00:00 GMT+0100 (BST),0
10155060,Wed Jul 31 2013 00:00:00 GMT+0100 (BST),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),-138
10641996,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Wed Jan 01 2014 00:00:00 GMT+0000 (GMT),1
10159541,Sun Aug 31 2014 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-699
10462051,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),15
10537908,Thu May 31 2012 00:00:00 GMT+0100 (BST),Fri Jun 01 2012 00:00:00 GMT+0100 (BST),1
10485975,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-334
10554375,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),32
10194966,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Fri Jul 15 2011 00:00:00 GMT+0100 (BST),-535
10666078,Tue Nov 19 2013 00:00:00 GMT+0000 (GMT),Tue Feb 25 2014 00:00:00 GMT+0000 (GMT),98
10237455,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),-698
10593443,Fri Sep 07 2012 00:00:00 GMT+0100 (BST),Sun Sep 01 2013 00:00:00 GMT+0100 (BST),359
10809834,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Thu Jul 03 2014 00:00:00 GMT+0100 (BST),-28
10278203,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),15
10195753,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-457
10602255,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Sun Sep 15 2013 00:00:00 GMT+0100 (BST),258
10623293,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-149
10535654,Tue Jul 16 2013 00:00:00 GMT+0100 (BST),Sun Jul 22 2096 00:00:00 GMT+0100 (BST),30322
10389775,Sun Sep 01 2013 00:00:00 GMT+0100 (BST),Sun Sep 01 2013 00:00:00 GMT+0100 (BST),0
10197134,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Mon Jul 01 2013 00:00:00 GMT+0100 (BST),182
10276751,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Mon Oct 15 2007 00:00:00 GMT+0100 (BST),-2147
10514919,Sun Nov 18 2012 00:00:00 GMT+0000 (GMT),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),117
10704494,Fri Jan 31 2014 00:00:00 GMT+0000 (GMT),Thu Aug 08 2013 00:00:00 GMT+0100 (BST),-176
10704494,Fri Jan 31 2014 00:00:00 GMT+0000 (GMT),Thu Aug 08 2013 00:00:00 GMT+0100 (BST),-176
10412630,Sat Nov 30 2013 00:00:00 GMT+0000 (GMT),Sat Sep 01 2012 00:00:00 GMT+0100 (BST),-455
10278156,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10475031,Sat Jan 28 2012 00:00:00 GMT+0000 (GMT),Sun Feb 17 2013 00:00:00 GMT+0000 (GMT),386
10524567,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),91
10943667,Wed Sep 30 2015 00:00:00 GMT+0100 (BST),Thu Aug 27 2015 00:00:00 GMT+0100 (BST),-34
10916522,Sat Feb 28 2015 00:00:00 GMT+0000 (GMT),Sun Mar 01 2015 00:00:00 GMT+0000 (GMT),1
10706282,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Tue Jul 15 2014 00:00:00 GMT+0100 (BST),-16
10573524,Sun Jun 09 2013 00:00:00 GMT+0100 (BST),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),53
10573588,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Mon Jul 15 2013 00:00:00 GMT+0100 (BST),196
10128404,Tue Jan 31 2012 00:00:00 GMT+0000 (GMT),Wed Feb 01 2012 00:00:00 GMT+0000 (GMT),1
10456601,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-364
10544817,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Wed May 15 2013 00:00:00 GMT+0100 (BST),135
10457098,Wed Oct 15 2014 00:00:00 GMT+0100 (BST),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-652
10509488,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),43
10207117,Mon Jul 23 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),221
10591328,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Tue Aug 27 2013 00:00:00 GMT+0100 (BST),119
10458394,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-576
10838812,Fri Oct 31 2014 00:00:00 GMT+0000 (GMT),Sat Nov 01 2014 00:00:00 GMT+0000 (GMT),1
10609598,Wed Feb 27 2013 00:00:00 GMT+0000 (GMT),Tue Oct 01 2013 00:00:00 GMT+0100 (BST),216
10584653,Fri May 31 2013 00:00:00 GMT+0100 (BST),Tue Aug 06 2013 00:00:00 GMT+0100 (BST),67
10206034,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),60
10470339,Sun Mar 30 2014 00:00:00 GMT+0000 (GMT),Sat Nov 01 2014 00:00:00 GMT+0000 (GMT),216
10450255,Sat Jan 31 2015 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-760
10450256,Fri May 31 2013 00:00:00 GMT+0100 (BST),Tue Dec 11 2012 00:00:00 GMT+0000 (GMT),-171
10205716,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Sat Mar 01 2014 00:00:00 GMT+0000 (GMT),-60
10205716,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Sat Mar 01 2014 00:00:00 GMT+0000 (GMT),-60
10499282,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),121
10457285,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-364
10248905,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Thu Nov 01 2012 00:00:00 GMT+0000 (GMT),1
10658246,Sun Apr 28 2013 00:00:00 GMT+0100 (BST),Tue May 28 2013 00:00:00 GMT+0100 (BST),30
10662999,Mon Apr 29 2013 00:00:00 GMT+0100 (BST),Sun Jun 09 2013 00:00:00 GMT+0100 (BST),41
10539246,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Wed May 01 2013 00:00:00 GMT+0100 (BST),274
10576842,Fri Jul 19 2013 00:00:00 GMT+0100 (BST),Fri Jul 19 2013 00:00:00 GMT+0100 (BST),0
10183666,Sun Aug 31 2014 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-548
10670648,Wed Jan 07 2015 00:00:00 GMT+0000 (GMT),Mon Mar 02 2015 00:00:00 GMT+0000 (GMT),54
10204885,Sat Dec 31 2011 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-183
10569307,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jul 09 2013 00:00:00 GMT+0100 (BST),190
10550456,Tue Jul 17 2012 00:00:00 GMT+0100 (BST),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),319
10469965,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-44
10200039,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Wed Jun 15 2011 00:00:00 GMT+0100 (BST),-320
10509803,Mon Apr 23 2012 00:00:00 GMT+0100 (BST),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),326
10159343,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Fri Mar 15 2013 00:00:00 GMT+0000 (GMT),74
10501842,Thu May 31 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),274
10600900,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Sep 17 2013 00:00:00 GMT+0100 (BST),17
10861196,Sat Feb 28 2015 00:00:00 GMT+0000 (GMT),Tue Aug 18 2015 00:00:00 GMT+0100 (BST),171
10302079,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),-181
10253937,Mon Sep 30 2013 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-456
10573084,Fri May 31 2013 00:00:00 GMT+0100 (BST),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),62
10812369,Wed Apr 30 2014 00:00:00 GMT+0100 (BST),Wed Apr 30 2014 00:00:00 GMT+0100 (BST),0
10166563,Wed Feb 29 2012 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-243
10402524,Tue Jul 09 2013 00:00:00 GMT+0100 (BST),Sun Jul 01 2012 00:00:00 GMT+0100 (BST),-373
10557093,Tue Apr 30 2013 00:00:00 GMT+0100 (BST),Tue Jun 11 2013 00:00:00 GMT+0100 (BST),42
10309292,Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),-211
10550111,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Sat Jun 01 2013 00:00:00 GMT+0100 (BST),152
10578502,Sun Aug 11 2013 00:00:00 GMT+0100 (BST),Fri Aug 23 2013 00:00:00 GMT+0100 (BST),12
10578502,Sun Aug 11 2013 00:00:00 GMT+0100 (BST),Fri Aug 23 2013 00:00:00 GMT+0100 (BST),12
10257551,Sat May 31 2014 00:00:00 GMT+0100 (BST),Sat Dec 01 2012 00:00:00 GMT+0000 (GMT),-546
10775147,Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),Thu Jan 02 2014 00:00:00 GMT+0000 (GMT),-57
10775147,Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),Thu Jan 02 2014 00:00:00 GMT+0000 (GMT),-57
10167182,Tue Jan 22 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-7
10590488,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Tue Aug 27 2013 00:00:00 GMT+0100 (BST),300
10495835,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),182
10495835,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),182
10614585,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Tue Oct 08 2013 00:00:00 GMT+0100 (BST),38
10649217,Tue Jun 30 2015 00:00:00 GMT+0100 (BST),Fri Jan 01 2016 00:00:00 GMT+0000 (GMT),185
10255119,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-549
10457091,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),1
10257151,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),121
10257681,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-181
10257688,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10257690,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-272
10257695,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10257685,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10257698,Tue Jul 31 2012 00:00:00 GMT+0100 (BST),Tue May 01 2012 00:00:00 GMT+0100 (BST),-91
10475122,Fri May 31 2013 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-119
10495795,Fri Aug 31 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),182
10293312,Sat Aug 31 2013 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-792
10345741,Mon Jun 09 2014 00:00:00 GMT+0100 (BST),Tue Apr 01 2014 00:00:00 GMT+0100 (BST),-69
10539149,Wed Oct 31 2012 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),182
10243455,Sat Mar 31 2012 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-274
10510389,Mon Sep 30 2013 00:00:00 GMT+0100 (BST),Tue Jul 09 2013 00:00:00 GMT+0100 (BST),-83
10285606,Mon Apr 30 2012 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-304
10562522,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Jun 25 2013 00:00:00 GMT+0100 (BST),176
10252818,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-272
10885999,Thu Apr 30 2015 00:00:00 GMT+0100 (BST),Wed Apr 01 2015 00:00:00 GMT+0100 (BST),-29
10850098,Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),Wed Dec 31 2014 00:00:00 GMT+0000 (GMT),0
10635953,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-89
10616212,Sat Oct 13 2012 00:00:00 GMT+0100 (BST),Thu Feb 07 2013 00:00:00 GMT+0000 (GMT),117
10137103,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Sun Sep 30 2012 00:00:00 GMT+0100 (BST),0
10938354,Sun May 31 2015 00:00:00 GMT+0100 (BST),Mon Jun 01 2015 00:00:00 GMT+0100 (BST),1
10674497,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Thu Apr 25 2013 00:00:00 GMT+0100 (BST),-66
10219004,Tue Dec 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 01 2013 00:00:00 GMT+0000 (GMT),-364
10682718,Fri Apr 19 2013 00:00:00 GMT+0100 (BST),Sat Aug 17 2013 00:00:00 GMT+0100 (BST),120
10138600,Thu Apr 30 2015 00:00:00 GMT+0100 (BST),Fri Jul 01 2011 00:00:00 GMT+0100 (BST),-1399
10756732,Tue Jul 08 2014 00:00:00 GMT+0100 (BST),Thu Oct 09 2014 00:00:00 GMT+0100 (BST),93
10451641,Sun May 31 2015 00:00:00 GMT+0100 (BST),Sun Jun 01 2014 00:00:00 GMT+0100 (BST),-364
10675444,Tue Jun 30 2015 00:00:00 GMT+0100 (BST),Tue Apr 01 2014 00:00:00 GMT+0100 (BST),-455
10519288,Fri Nov 30 2012 00:00:00 GMT+0000 (GMT),Mon Apr 01 2013 00:00:00 GMT+0100 (BST),122
10476178,Mon Mar 31 2014 00:00:00 GMT+0100 (BST),Fri Feb 01 2013 00:00:00 GMT+0000 (GMT),-423
10140911,Fri Feb 28 2014 00:00:00 GMT+0000 (GMT),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),-364
10479812,Thu Jan 31 2013 00:00:00 GMT+0000 (GMT),Sun Jun 30 2013 00:00:00 GMT+0100 (BST),150
10515797,Mon Jul 02 2012 00:00:00 GMT+0100 (BST),Sat Jun 15 2013 00:00:00 GMT+0100 (BST),348
10757501,Wed Oct 16 2013 00:00:00 GMT+0100 (BST),Sun Oct 12 2014 00:00:00 GMT+0100 (BST),361
10546741,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Mon Oct 01 2012 00:00:00 GMT+0100 (BST),-181
10168901,Thu Oct 31 2013 00:00:00 GMT+0000 (GMT),Tue Jan 21 2014 00:00:00 GMT+0000 (GMT),82
10471058,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Tue Jan 15 2013 00:00:00 GMT+0000 (GMT),-44
10788738,Mon Sep 29 2014 00:00:00 GMT+0100 (BST),Sat Jun 13 2015 00:00:00 GMT+0100 (BST),257
10174603,Sun Jun 30 2013 00:00:00 GMT+0100 (BST),Sat Dec 01 2012 00:00:00 GMT+0000 (GMT),-211
10580925,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Thu Aug 01 2013 00:00:00 GMT+0100 (BST),213
10173603,Sun Sep 30 2012 00:00:00 GMT+0100 (BST),Fri Mar 01 2013 00:00:00 GMT+0000 (GMT),152
10745289,Tue Sep 17 2013 00:00:00 GMT+0100 (BST),Tue Jan 14 2014 00:00:00 GMT+0000 (GMT),119
10854222,Sun Mar 15 2015 00:00:00 GMT+0000 (GMT),Sat Mar 21 2015 00:00:00 GMT+0000 (GMT),6
10520000,Mon Mar 26 2012 00:00:00 GMT+0100 (BST),Mon Apr 22 2013 00:00:00 GMT+0100 (BST),392
10529645,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Mon Apr 15 2013 00:00:00 GMT+0100 (BST),15
10465877,Thu Feb 28 2013 00:00:00 GMT+0000 (GMT),Sat Sep 15 2012 00:00:00 GMT+0100 (BST),-166
10603624,Thu Jul 31 2014 00:00:00 GMT+0100 (BST),Fri Apr 17 2015 00:00:00 GMT+0100 (BST),260
10171612,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),31
10171612,Sun Mar 31 2013 00:00:00 GMT+0000 (GMT),Wed May 01 2013 00:00:00 GMT+0100 (BST),31
10199646,Mon Nov 30 2015 00:00:00 GMT+0000 (GMT),Fri Jan 01 2016 00:00:00 GMT+0000 (GMT),32
10563095,Sun Aug 12 2012 00:00:00 GMT+0100 (BST),Mon Jul 01 2013 00:00:00 GMT+0100 (BST),323
10344504,Sun Jul 01 2012 00:00:00 GMT+0100 (BST),Fri Feb 15 2013 00:00:00 GMT+0000 (GMT),229
10846562,Sat Feb 28 2015 00:00:00 GMT+0000 (GMT),Fri Aug 01 2014 00:00:00 GMT+0100 (BST),-211
10158542,Sat Oct 31 2015 00:00:00 GMT+0000 (GMT),Mon Dec 01 2014 00:00:00 GMT+0000 (GMT),-334
10576431,Tue Oct 02 2012 00:00:00 GMT+0100 (BST),Thu Jul 18 2013 00:00:00 GMT+0100 (BST),289
10603927,Mon Dec 31 2012 00:00:00 GMT+0000 (GMT),Tue Sep 24 2013 00:00:00 GMT+0100 (BST),267
