id,length
10884630,394
10277382,457
10196198,365
10196197,365
10474113,120
10196202,426
10196203,365
10197630,368
10197630,368
M332_021775,662
10196578,149
10196236,365
10171018,366
10702756,394
10754192,425
10754192,425
10754192,425
10194680,516
10194680,516
10829413,122
10196314,426
10277637,365
10693131,395
10507871,121
10195459,365
10196325,458
10196325,458
10197636,122
10702035,121
10501491,121
10510050,395
10655303,119
10197354,121
10197354,121
10197354,121
10856156,366
10651517,119
10851669,395
10277017,455
10711707,395
M331_012546,365
10711666,120
10711666,120
10875575,121
10196212,365
10572958,369
10195671,366
10198029,123
10622475,122
M332_33202788,639
M332_33202789,121
10196265,366
10196361,365
10194721,455
10194721,455
10196264,365
10196264,365
10554375,365
10194473,426
10194473,426
10872915,121
10676833,183
10676833,183
10681875,121
10529898,121
10277455,487
10277455,487
10277708,394
10277708,394
10194966,439
10612384,122
10349386,549
10666078,370
M331_012821,98
M331_012821,98
M331_012821,98
10237455,62
M332_33210828,126
10196190,365
10359044,121
10196288,365
10196703,182
10649611,423
10195157,423
10195464,456
10870780,121
M331_015285,161
10609731,394
10194785,394
10195944,365
10277656,427
10277656,427
M331_001590,365
10195802,372
10195618,182
10593443,365
M332_33202973,417
10149398,183
10779885,395
10809834,122
10655788,119
10277652,365
M331_014911,452
10278831,394
10278831,394
10195693,364
10581134,122
10196008,365
10196363,457
M332_33206678,92
M331_012655,180
M331_004169,395
M331_004170,822
M332_33203809,388
10278203,378
10198059,122
10195753,369
10670678,121
10670675,121
10654064,119
10197832,153
10196117,120
10196261,91
10196261,91
10196263,578
10602255,366
M332_33211416,120
10658209,394
10629268,119
M331_014558,186
10583823,150
10583823,150
10196313,365
M332_33207411,365
10141445,425
10141445,425
10141445,425
10623293,92
10483190,120
10868943,121
10196359,365
M332_012974,546
10660026,395
10660026,395
10568291,395
10635969,394
10197703,394
10197703,394
10560726,119
10535654,30407
10661355,392
10196094,365
M331_007860,891
M331_010205,366
10389775,152
M331_016185,120
M331_016185,120
10655786,119
10278858,121
10277602,365
M331_005564,35
10277963,120
10744108,122
10681002,121
10681009,121
10613012,122
10197134,368
10276751,377
10712624,426
10514919,366
10770719,180
10704494,34
10704494,34
10818275,121
M331_008582,92
10412630,381
10784476,119
10278156,370
10278063,397
10278321,122
10278321,122
M331_005622,92
M331_005622,92
10277506,91
10784218,180
10518429,121
M331_001466,218
10278188,123
10277477,368
M331_009729,376
10921691,119
10278033,397
10277982,127
M331_012089,143
10475031,396
10787842,180
10120402,30
10494849,120
10774192,394
10127558,456
10127558,456
10919917,119
10881044,122
10881342,122
10881045,122
10957469,121
10127814,366
10791102,395
M331_000991,741
10278547,397
10799021,28
M331_000244,1093
10734146,121
10840143,121
10789705,180
10277229,456
10789962,122
10789962,122
10568446,395
10568454,395
M312_31200428,1975
10129309,123
10129309,123
10129309,123
10951028,426
10791718,119
10794353,180
M312_037910,789
10524567,365
10562956,121
10253730,135
M312_025120,162
10129241,250
10673121,121
10706497,122
M331_007066,365
M331_007066,365
10943667,122
10591999,30
10521224,395
10916522,28
10706282,367
10129197,396
10277487,371
10733887,394
10572564,395
M331_014415,365
10823591,29
M331_000050,364
M331_000066,729
10800205,119
10799256,119
10800043,119
10800283,119
10456107,396
M726_015167,507
10573524,365
10811608,121
10204665,395
10204665,395
10899390,120
M312_048112,91
10107021,458
10805657,119
M312_051684,168
10873692,181
M312_040012,397
M312_030417,747
10811938,121
10127817,366
10812061,30
10126857,395
10126857,395
10573588,367
10506221,366
10128404,372
10308080,457
10494693,120
10773417,394
10689860,395
10823632,121
10823634,121
10822039,121
10822042,121
10901123,119
M312_029732,2008
10856646,395
10856646,395
M860_470846,184
M312_050525,415
10127818,380
10558425,121
10206037,121
10654522,119
10664620,119
10664620,119
10456601,31
10192706,393
10126849,670
M309_152153,415
10859528,183
M312_036888,619
10128719,394
10769085,119
10128352,396
10915574,119
M309_151437,92
10826698,121
M312_050597,396
10665153,392
10819572,121
10734304,121
10544817,369
M309_145792,92
10842789,121
10293862,260
10205138,365
10851659,122
10204604,456
10281786,396
10457098,377
M309_147499,929
10892262,180
10875751,119
10781632,393
10907123,119
10344721,395
10344721,395
10344721,395
10800209,119
10872700,121
10509488,375
M309_152113,401
10149435,123
10255388,366
10255388,366
10933054,396
10411431,123
10458373,27
10629049,119
M309_144417,365
10204652,639
M309_143336,456
M309_143336,456
10204863,395
10204863,395
10204863,395
10835518,122
10654564,119
10746979,394
10756699,242
10411199,122
10207117,365
10670145,121
10591328,369
M309_151062,111
10358765,364
10458394,371
10205637,122
10149324,366
10883187,181
10476516,120
10759888,182
10759888,182
10838812,32
10586540,181
10586540,181
10609598,368
10584653,365
10206034,471
10148515,365
10339966,183
10254707,394
10624964,-15376
10894069,119
10704537,122
10897645,120
10580765,30
10204676,121
10204677,369
10205378,395
10683709,425
10683709,425
10470339,365
10450255,215
10450256,183
10149222,182
10588534,395
10588534,395
10205716,28
10205716,28
10679304,121
10235058,456
10499282,243
10457285,0
M309_152001,122
10248905,184
10658246,119
10662999,119
M309_149515,365
10873965,180
10749522,181
10539246,365
10591555,121
10576842,364
10642301,150
10909439,150
10792708,213
10792708,213
10205900,397
10885906,122
10672095,121
10559207,121
10216568,457
10495942,120
10668885,27
10668885,27
10668885,27
10497082,120
10183666,0
10473627,27
10359433,394
10359433,394
10547484,122
10052982,456
10339234,273
10670648,364
10204885,525
10569307,371
10493766,393
10550456,365
10469965,369
10200039,122
10651503,119
10155157,365
10614069,369
M304_335286,277
10509803,375
10749388,364
10234924,0
10167251,364
10167738,123
10159343,375
10166673,366
10501842,371
10621536,122
M412_040560,184
M412_040560,184
10215152,0
10600900,365
10159068,0
10861196,365
10927869,121
10900433,32
10766428,119
10302079,0
10149019,123
10465978,27
10658105,119
10253937,40
10791892,119
10256154,121
10256154,121
10596870,121
M173_071625,395
10799580,119
10573084,365
10812369,30
10166563,436
M304_326411,168
10299101,365
10299101,365
10402524,0
10557093,368
10359454,4
10309292,365
10608621,121
10550111,365
M304_304102151,2147
10578502,395
10578502,395
10402834,123
10257551,0
M304_328665,91
M304_331410,90
10255416,365
M301_090731,459
10455911,121
10775147,31
10775147,31
10778646,395
10733688,121
10167182,377
10590488,371
10215909,375
10495835,378
10495835,378
10614585,368
10649217,365
10255119,374
10148601,365
10255819,396
10457091,377
10758452,181
10257151,365
10712167,121
10755992,395
M301_092568,365
M301_089427,1033
10608118,121
10608118,121
10694425,121
10694425,121
10787304,395
10798015,27
10173454,132
10632019,119
10257681,0
10257688,378
10257690,0
10257695,378
10257685,378
10257698,378
10475122,380
10495795,378
10109318,123
10293312,379
10841731,121
10941978,121
10108927,123
10107340,395
10822297,121
10839389,395
10345741,0
10107699,366
10850220,122
10539149,366
10775773,181
10107272,121
10793201,119
10691950,122
10691950,122
10889242,180
10113047,456
10113047,456
10243455,123
M301_084922,970
M301_084940,92
10510389,368
M301_093522,365
M301_093522,365
M301_093522,365
M301_093522,365
10872217,121
10861686,121
10285606,368
10562522,370
10140018,122
10140019,122
10492813,393
10137896,392
10496468,120
10109174,122
M301_094055,0
M301_090992,457
M301_090992,457
M301_088074,416
10252818,256
10898510,120
10898510,120
M301_91544,272
10219526,376
10107071,486
10921824,119
10885999,36
10255655,122
10255655,122
10140239,123
M299_030177,30
10139909,426
10138799,548
M299_028443,188
10139211,365
M299_026300,390
M299_026300,390
M299_28367,28
M299_28367,28
M299_28367,28
10881855,394
10139067,426
10139067,426
10139067,426
M299_30453,42
10108421,124
10850098,121
10450282,27
10139022,365
M299_022264,92
10511477,395
10106520,122
10106520,122
10106520,122
10106520,122
10555757,121
10205015,366
M728_016897,457
M728_016897,457
10742578,121
10825369,394
10139125,365
M299_28740,90
10711260,122
M301_085832,396
10856702,394
10476987,120
M299_023657,92
M299_023657,92
M299_023657,92
10138192,396
M299_026948,120
M299_026948,120
M299_026948,120
M299_020073,386
M299_029412,121
M299_029412,121
M299_029412,121
10138928,365
10108475,152
10108475,152
10680457,121
10680457,121
M299_022065,245
10552046,122
10449976,396
10528361,121
10528361,121
10107688,366
10139929,397
10139929,397
10139289,396
10242835,364
M299_026660,365
M299_026730,181
M299_026730,181
M299_013213,92
M299_013213,92
M301_070990,44
10470545,120
10137805,90
M299_026557,365
10283020,122
10109420,121
10635953,31
10870357,121
10108850,122
M299_030232,30
10543816,30
10139056,365
10839735,121
10839735,121
10839735,121
10839735,121
10839735,121
10916630,119
10196237,457
M299_026983,212
10616212,122
10109279,123
M299_028407,164
10137103,458
M299_024308,454
M299_024314,422
M299_024314,422
10220839,427
10220839,427
M301_092894,123
M301_092894,123
10660988,27
M301_081184,29
10470246,120
10539836,366
10653818,119
10579868,183
10537712,394
10139363,396
10938354,31
10674497,31
M299_029335,10
10932557,121
10932557,121
10517107,27
10889281,119
10137912,519
10140153,123
10673642,4
10788514,119
10608789,119
10608789,119
10609736,121
M299_030338,31
M299_030338,31
10140028,122
10139060,458
10139060,458
10140961,30
10443028,120
10481156,27
10480542,27
10443076,120
10108764,394
10219004,366
10612808,91
10109482,365
10107661,366
10537782,395
10537782,395
10537782,395
10138787,609
10138787,609
10138787,609
10138626,369
M299_007696,285
10668921,121
10668921,121
10682718,121
10706929,395
10672549,426
10672549,426
10138967,365
10138869,365
M299_004489,91
M299_030447,31
M299_030447,31
M299_030464,2
10138977,457
10138977,457
10138977,457
10681171,395
M299_004058,395
M299_027916,404
10138585,366
10138600,366
M299_027964,365
M299_027984,122
M299_027984,122
10138986,366
10534470,394
10107866,457
10107866,457
10139594,126
10837312,121
10893950,394
M299_029117,120
10765842,395
10765842,395
M299_027158,518
M299_016666,304
M299_010759,215
10140467,370
10137714,623
10140103,31
10107455,365
10139994,122
10138842,365
10560353,119
10560353,119
10560353,119
10560353,119
10560353,119
10560353,119
10560353,119
10560353,119
10560353,119
10885724,121
M299_027729,31
M301_3016631,1825
10913934,149
10913934,149
10913934,149
10455355,27
M299_030495,30
10455855,27
10137315,1494
M299_027989,122
M299_024118,899
M299_024122,365
10139043,397
10092120,133
10416923,366
10756732,364
M299_022136,561
M299_028054,30
10649520,119
M299_027842,122
M299_027842,122
10451641,0
M299_026865,225
10139012,457
10139012,457
M299_000232,578
10557302,121
10675444,369
10533072,121
10533788,121
10684364,121
M299_029601,99
10139340,396
10138299,395
10138299,395
10456149,27
M299_029795,120
M299_026483,92
10519288,368
M299_023842,489
10138601,375
10138388,457
10701106,426
10701106,426
M299_029391,39
10548145,396
10548145,396
10548145,396
10136878,121
10136878,121
10136878,121
10936253,395
10936253,395
10476178,379
M299_005794,2092
10139108,364
10139108,364
10138312,549
M299_022554,441
M299_022554,441
10139580,129
M299_022452,916
10138938,426
10138938,426
10138938,426
M299_028080,335
10655134,119
10696684,121
10696684,121
M299_006086,760
10654803,119
10654800,119
10140911,369
10140910,369
M299_019692,457
M299_022644,365
M299_025798,365
10462020,27
10520284,30
10520284,30
M299_012650,381
M299_009792,1320
10139102,365
M299_014985,121
10140328,82
10139071,476
M299_012329,0
10926792,121
10963008,120
10731271,395
M299_003853,59
M299_002401,457
M299_002401,457
M299_002401,457
10884676,394
M299_025591,326
M299_004534,91
M299_004534,91
M299_006796,153
M299_006796,153
M299_006796,153
M299_006796,153
M299_006796,153
M299_006796,153
M299_006796,153
10139821,195
M299_004920,400
10139040,426
M299_002073,116
M299_002073,116
10479812,364
10227507,181
10172316,365
10490606,120
10173978,122
M255_059002,123
10630734,119
10502311,120
10686198,244
10686198,244
10686198,244
10452167,427
10452167,427
10452167,427
10452167,427
M255_057021,122
M255_057021,122
M255_057021,122
10581399,123
10581399,123
10172469,365
M255_059047,0
10801083,123
10784103,119
10739841,121
10692939,122
10692939,122
M255_059073,182
10794104,119
10172359,365
M255_061035,31
M255_061035,31
M255_061035,31
10857450,121
10172806,394
10172806,394
10172132,121
10172132,121
10172132,121
10172132,121
10669197,119
10745276,121
10515797,457
10174600,121
10757501,364
10627069,119
10626206,121
10174082,396
10510665,121
10174177,120
10174177,120
10608372,121
10546741,138
10174551,121
M255_059542,121
10480772,396
10776164,121
10776164,121
10174353,120
10174123,122
10975815,121
10172828,120
10172828,120
10587382,121
10587382,121
10587382,121
10587382,121
10168901,370
10627793,119
10601989,241
M255_059375,30
M255_060206,169
10171609,455
10172079,121
10172079,121
10172079,121
10539684,121
10174238,122
10174238,122
10471058,368
10243708,122
10243708,122
10243708,122
10171058,395
10171058,395
10171058,395
10788738,395
10700022,121
10170861,395
10170861,395
10170861,395
10744320,121
10173612,122
10173612,122
10634642,119
10509658,395
10509658,395
10509673,121
10172432,365
M255_055184,31
M255_055184,31
M255_054425,91
M255_054425,91
M255_054425,91
M255_054425,91
10171909,427
10171909,427
10171909,427
M255_055650,365
M255_055650,365
10172608,426
10171294,426
10171294,426
10754340,150
10174603,153
10932883,121
10555843,121
10580925,365
10670698,121
10853441,395
10173603,365
10488823,120
10171951,376
10449978,121
10172134,488
10664642,119
M255_057257,184
M255_055161,92
M255_055161,92
M255_055161,92
M255_055161,92
M255_055161,92
M255_060351,125
10745289,121
10744645,121
10673261,364
10673261,364
10468338,120
10472045,120
10174285,120
10174285,120
10174203,122
10173127,268
10907001,119
10800049,119
10299501,122
10174067,122
10173015,121
M255_051618,365
M255_051618,365
M255_051618,365
M255_056713,120
10549889,395
10549894,395
10171608,455
10458571,426
10174299,123
10170901,393
10170901,393
10170901,393
10611079,121
10611105,121
10611096,121
10854222,242
10087039,456
10087039,456
10520000,395
10529645,370
10344752,366
10926627,121
10617847,127
10617847,127
10486072,120
10663414,119
10921635,119
10465877,131
10173521,123
10603624,395
10926249,121
10171157,394
10171157,394
10706377,121
10706377,121
10706377,121
10706377,121
10575135,122
10498728,120
10586210,121
10172336,424
10172336,424
10698261,394
10661920,119
M255_057878,121
M255_053177,365
10816929,426
10171612,379
10171612,379
10887017,119
10173465,397
10526556,425
10526556,425
10174190,122
10170886,395
10199646,365
M255_050381,365
10173432,397
10740678,121
10491571,30407
10563095,373
10664341,119
10662214,119
10901889,395
10170463,458
10170651,366
10508278,121
10171904,458
10874061,119
10344504,378
10174341,123
M255_61914,42
10174144,122
10865357,121
10846562,31
10171709,121
10171709,121
10171709,121
10172640,425
10172640,425
10172640,425
10749489,181
10749492,181
10171028,394
10171028,394
M255_051711,326
10736477,120
10736477,120
10736477,120
10736477,120
10171276,394
10172851,396
10709499,122
10782189,364
10171858,458
M255_056516,120
M255_056516,120
10767226,121
10637443,119
10158542,0
10608102,121
10102008,128
10919167,119
10576431,364
10171873,458
10656713,119
M255_053473,102
10756687,122
M255_053468,455
10170816,425
10174109,122
10520432,121
10479572,120
10803815,119
10927549,121
10927549,121
10172133,393
10172133,393
10170888,425
10170888,425
10170888,425
10170888,425
10131781,371
10149426,427
10761831,181
10149381,183
10149382,183
10603927,371
10603931,371
10794364,119
M255_050123,752
M255_050123,752
M255_050123,752
10562814,369
10170807,394
10170807,394
10174396,123
10627009,395
10489831,378
10172422,425
10172422,425
10172422,425
10172422,425
10172422,425
10748863,394
10584863,121
10645298,121
10645298,121
10645298,121
10174122,120
10174122,120
10174205,120
10174205,120
10473882,151
10087725,365
10173915,397
10740365,121
10878238,119
10878238,119
10741181,121
10618473,122
10618473,122
10867173,121
10709249,119
10709249,119
10641948,364
M255_055178,365
M255_055178,365
M255_055178,365
10485350,121
10170751,0
10467475,396
M255_056800,434
10602330,152
10493850,120
10174229,120
10174597,30
10824354,365
10824531,121
10519904,121
M255_053737,8
M255_053737,8
10767866,394
10613783,122
10613783,122
M255_055341,382
10171771,121
10171771,121
10171771,121
10517233,121
10517233,121
10171761,458
M255_053777,113
10170993,457
10522556,365
10522556,365
M255_055620,365
10550308,426
10550308,426
10823000,36
10173672,122
10784009,637
10173002,123
M255_055461,365
10541426,29
10171745,458
M173_74817,365
M173_74817,365
10880289,150
M255_053848,365
M255_053872,89
10381529,365
10571666,365
10742382,119
10742382,119
10174418,123
M255_054153,365
10883089,122
10705716,122
10172271,120
10172271,120
10172271,120
10172271,120
10172271,120
10172271,120
10982560,121
M255_057530,122
10668061,119
10917788,119
10217361,0
10172376,365
10493939,120
10657513,119
10664355,119
10591268,121
10099387,127
10173496,370
10688070,122
M174_031849,153
10813555,488
M255_053008,456
10118111,441
M220_031920,396
M220_031920,396
10883345,150
10795185,119
10088049,364
10118099,367
10118123,375
10692807,30
M220_035763,30
10233806,30
10579499,60
10579499,60
10656640,119
M220_034633,30
M220_034633,30
10870136,121
10817113,395
10231786,432
10858230,395
10792465,119
10614082,122
10614082,122
M220_030052,455
M220_030052,455
M220_030052,455
10411006,394
10411006,394
10411006,394
10879928,122
10844102,121
10232234,365
10500420,120
10232173,488
10925722,119
M220_029019,518
10628592,119
10781300,31
10907489,180
10872473,121
10662690,119
10677766,121
10677772,121
10677773,121
10688592,30
10908053,180
10763707,121
10763710,121
M220_032715,426
M220_032715,426
10789350,150
10680360,119
10680360,119
10535755,305
M220_018950,122
M220_018950,122
M220_021737,454
M220_033402,213
10494998,393
10868356,396
10231427,457
10231428,457
10511226,121
10511230,121
M220_035226,153
M220_035291,112
M220_33412,42
M220_33412,42
10890057,119
M220_024354,427
10232548,395
10232548,395
10823361,121
10702114,34
10231013,424
10231013,424
10231014,424
10908147,119
10570002,122
10687910,395
10499058,120
10499058,120
10499058,120
10233782,30
10233781,120
M220_024269,456
M220_024269,456
M220_024269,456
10598390,394
10598390,394
M220_029276,244
M220_024127,655
M220_024127,655
M220_024127,655
M220_024127,655
10915550,119
M220_033724,48
M220_029549,91
M220_029450,457
M220_031691,355
10232305,543
10232305,543
10232305,543
10232305,543
10231890,427
M220_031631,92
M220_031631,92
10943490,370
M220_033103,365
10875565,121
M220_033328,122
10118527,365
10323753,394
10493424,365
10781425,29
10231806,395
10231806,395
10231806,395
10231874,376
10783704,30
10783704,30
10783704,30
M220_029644,92
M220_033115,120
10232602,130
10233640,123
10704515,368
10598173,396
10598173,396
M220_033762,119
M220_033762,119
M220_033806,396
10772142,119
10799593,396
10799593,396
10799593,396
M220_012996,662
M220_012996,662
M220_012996,662
10868105,121
10947888,121
M220_033872,123
M218_048945,365
M218_050539,183
10133929,123
10487829,120
10133783,123
10133784,123
10132659,214
10133742,152
10133743,152
10133744,152
10133792,152
10133745,152
10232196,365
10232201,365
10470092,120
M220_029768,700
M220_033746,365
10232093,365
10757519,396
10757519,396
10757519,396
M218_047961,533
M255_060507,143
10518700,121
10919826,125
10132109,365
M220_015105,92
10232591,120
10538543,29
10233898,426
10233898,426
10233898,426
M220_025072,92
10461666,457
10461666,457
10232366,425
10232366,425
10232366,425
10743908,395
10743908,395
10743908,395
M220_015619,576
10132090,365
10650471,365
10484343,120
10484343,120
M218_051646,123
M218_051646,123
10132157,365
10133602,396
10132126,365
10647849,365
M218_045650,455
10132201,485
10132201,485
10261365,122
10195785,378
10800744,119
10499654,120
10499648,41
M218_046798,431
10131188,458
10635365,121
10635365,121
M218_052056,242
10133346,122
M218_049899,184
10131794,395
M220_016508,261
10616211,395
10900963,32
10872840,121
M218_050998,184
10663446,119
10797152,119
10076018,365
10076018,365
M215_029182,365
10545547,122
10454399,27
M218_034682,453
M218_034682,453
10077875,456
10527693,426
10075974,578
10868031,121
10743227,121
10743154,121
10134147,121
10134147,121
10133835,123
10504519,120
10770070,119
10602749,121
10600232,121
M218_049940,415
M218_049942,415
10131720,370
10130920,455
10603521,121
10753424,370
10131975,365
10131975,365
M218_042946,365
10130936,394
M218_046242,120
10132656,245
M218_031886,757
10164428,458
M218_032717,850
10627658,119
10100957,142
10132166,365
10133345,122
10868165,121
10131777,366
M218_50179,42
M218_50212,42
M218_046970,393
10738997,122
10738997,122
10661932,119
M218_049631,365
M218_043320,669
M218_043320,669
10133196,123
10491011,120
M218_044717,377
10132152,365
M218_045075,365
M218_045075,365
10133231,427
10133231,427
10918619,119
10133191,123
10132010,365
M218_037000,92
10687302,395
10481687,120
10132012,518
10132012,518
10132012,518
10132012,518
10132645,125
10132644,125
10131758,371
10742883,121
10776459,120
10133484,120
10133484,120
10497427,120
10892949,121
10132774,396
10706222,122
10849716,35
10077354,153
10076934,365
10802823,119
10802823,119
10809378,395
10076352,365
10075334,395
10075418,364
10075418,364
10075418,364
10077896,394
10077896,394
M215_021933,790
M215_021933,790
M215_021933,790
M215_021933,790
M215_021933,790
10747702,119
10747702,119
10659383,119
10612003,150
10612003,150
10134148,121
10132204,365
10875433,394
10133781,123
10132643,125
10132192,365
M218_047567,92
M218_037727,365
M218_037727,365
10130900,395
M218_047367,91
M218_043462,457
M218_043462,457
M218_043461,457
M218_043461,457
M218_043461,457
10132003,426
M218_040327,389
10133555,122
10132297,120
M218_050586,122
10131755,380
10131766,366
10132757,123
M218_041348,394
M218_041348,394
10133245,122
10131275,457
10674987,395
10133653,392
10133653,392
M218_051687,182
10133184,120
10133184,120
10231605,365
10130918,456
M215_038414,424
10076448,455
10076448,455
10132225,458
10132135,183
M218_047831,457
M218_047831,457
M218_050705,396
10132200,365
10131868,394
10133192,123
10606336,121
10479578,365
10133371,396
10641043,120
M206_152332,511
M218_51792,42
10132017,366
10132017,366
10488724,27
M215_034394,454
10077892,0
M215_036226,0
M215_036226,0
10454651,396
10075877,425
10075877,425
10861751,395
10077196,120
10821801,425
M218_046224,577
M218_046224,577
10869486,180
M218_046245,485
M218_046245,485
10131671,611
10077213,394
10077212,547
10091546,365
10560304,121
10560641,121
M215_029199,92
M215_031576,365
10547328,380
10133353,31
10132215,365
10664701,120
10664701,120
10196147,365
10132213,365
10133811,396
10133037,122
10839724,121
10131266,457
10664954,119
10132453,396
10783926,119
10749962,394
10134107,123
10511164,121
10475618,120
10475620,120
10469082,151
10132171,365
10826039,367
10132460,243
M218_051873,182
10077374,122
M218_047715,92
M218_047689,92
M218_047689,92
10131269,395
10076447,456
M218_046270,365
M218_046270,365
M218_046270,365
M218_046270,365
10888980,119
10802165,392
10075366,364
10075366,364
M215_036268,365
10460469,367
10551315,122
10132553,394
10132769,184
10473186,122
10792914,119
10747200,121
10741035,119
10741035,119
10928565,121
10855465,395
10793760,150
10742996,121
10745109,32
10741293,394
10743002,368
10743002,368
10741036,121
10742564,37
10134100,123
10662020,119
10619426,181
10620219,122
10494909,120
10077431,0
10783905,365
10132178,366
10132184,457
10133928,123
M215_022304,578
10077258,397
10648211,392
10648211,392
M218_044130,1036
M218_044130,1036
10598607,392
10598607,392
10598607,392
10598607,392
10598607,392
M218_034957,384
M218_034957,384
M218_034957,384
M218_034957,384
10359823,121
M218_041809,92
M218_041809,92
M218_041809,92
M218_041809,92
M218_041809,92
M218_041809,92
M218_041809,92
10813668,487
M218_038736,509
M218_048284,446
M218_048284,446
10132926,123
M218_038845,823
M218_038845,823
M218_038845,823
10509212,395
10509212,395
10509212,395
M218_050188,365
10553971,121
M218_051307,123
10972566,121
10636606,90
10636606,90
10849585,396
10615351,124
M215_038574,365
10701880,369
10701880,369
M215_034266,0
10075752,396
M215_032229,365
M215_032229,365
10077274,397
10077274,397
10777642,30407
10489733,393
M218_042001,1123
M218_042001,1123
10469089,120
M215_035720,457
10601197,121
10132197,365
10650878,119
M218_045518,365
10494402,393
M215_029421,1319
10075763,366
10484413,27
10091497,365
10091662,488
10089745,150
10089745,150
10133383,122
10133378,122
10672879,30
10131793,366
10132220,365
10543501,122
10576646,122
10680821,121
10463924,120
M212_263176,366
10947579,122
10775377,395
M218_038130,92
10659237,121
10605653,121
10711733,182
10076109,426
10881620,150
M215_036803,89
M215_036803,89
10518031,395
10518031,395
10075762,366
M100_157168,578
M100_157168,578
10076781,377
10542019,122
10818578,121
M215_032639,457
M215_032639,457
10690875,152
10825395,518
M215_039798,120
10691188,58
10691188,58
10691188,58
10691188,58
10077224,123
M215_032615,1129
10891246,121
10077673,122
M215_030020,92
10078118,394
10800050,119
10520491,30
10520491,30
10551572,122
10662684,119
10077459,122
10077247,397
10132187,335
10133890,31
10599146,60
10599146,60
10639577,120
10854906,122
M212_277715,365
M215_038955,122
M215_037763,92
10076731,366
10475897,379
10851816,122
10077436,366
10611755,119
10611755,119
10817151,121
M212_277653,365
M212_277653,365
M212_277653,365
10754997,30
10091509,365
10093245,122
10093242,122
10669977,425
10798973,119
10091088,366
10076477,455
10076199,425
10131912,427
10131912,427
10131912,427
10131912,427
M212_278989,356
10090056,365
10090057,365
M215_040199,0
M215_040199,0
10101467,136
10092659,122
M212_273724,393
10101047,370
10661624,119
M212_277761,363
10510761,121
10091117,378
10749766,121
10467311,120
10467322,120
M212_266312,405
10091506,365
10101845,376
10075868,365
10075868,365
10075868,365
10844300,394
10091138,366
10515856,456
10645146,121
10645146,121
10076311,457
10853123,122
10077388,123
10453884,121
M212_279245,42
10603089,121
10883897,122
10840916,394
10099638,399
10075821,458
M215_023232,1674
M215_023232,1674
10799055,119
10799055,119
10799055,119
10799055,119
10799055,119
10876437,119
10091095,366
10075629,457
10075629,457
10544238,366
10075687,365
10546670,122
M212_277874,12
M212_277874,12
M212_277874,12
10075813,457
10076799,365
10709963,395
10449021,120
10821955,121
10638972,30
10101690,133
10101690,133
10499241,120
10099625,364
10099625,364
10518737,121
10628026,121
10628026,121
10606248,121
10597777,365
10598926,29
10840286,121
M215_028086,211
10077087,396
10076361,396
10076361,396
10823589,121
10091087,369
10091086,366
10099376,127
10075542,366
10683354,29
10091594,365
10653064,119
10076329,365
10614312,395
10075911,119
10077359,183
10474756,380
10932007,121
10932017,121
10966607,120
M212_280611,123
10649195,119
10659710,119
10091585,122
10093307,122
10555502,121
10091115,379
10091565,365
10118131,366
M206_156067,121
M206_156067,121
M206_156067,121
M206_156067,121
M206_156080,42
10636326,119
10611619,28
10637027,119
10091107,365
10560267,394
10089951,365
M212_281038,120
M212_281038,120
10832347,122
10832347,122
M212_281037,120
10533187,121
10486948,120
M212_278227,365
10605328,126
10908613,119
10908613,119
10839698,121
10298667,519
10299439,122
10299439,122
10299439,122
10676736,121
10091467,120
10811530,121
10749026,122
10118073,431
10929673,121
10092142,130
M212_00250565,457
M212_268375,890
10829849,394
10763971,179
10763971,179
M212_21200218,2083
M212_260925,89
M212_260925,89
10463931,120
M206_153691,479
10758157,181
10826748,121
10826748,121
10148501,365
10092873,396
10091491,456
M212_260777,397
M206_153757,365
M206_158228,103
M206_153787,365
10474699,120
10474694,120
10089146,457
10120063,395
10927290,121
10805365,119
10749660,121
M206_131528,489
10868092,121
10787541,119
10793815,364
10793824,364
10793828,364
10120552,90
10536763,121
10765600,119
10549014,122
10117140,305
10756229,30
M206_129425,206
M206_129308,821
M206_152890,475
M206_152890,475
10771670,369
10116801,427
10116801,427
M206_158148,159
10120398,122
10694925,121
M206_145281,123
M206_145281,123
10492844,394
10610989,119
M206_158884,30
M206_158885,30
M206_152159,578
10118807,394
10853379,394
10853379,394
10118112,380
M206_129894,942
10850053,121
10689510,30
10131012,0
10148443,365
M206_152130,614
M206_150901,456
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
M206_154278,165
10116737,365
M206_158158,57
M206_158198,120
10939979,367
10711500,30
M206_158666,0
10294500,123
M206_2063449,457
M206_2063449,457
M206_2063449,457
M206_2063449,457
M206_2063449,457
M206_158414,138
10118097,369
10171046,395
10171046,395
10171046,395
10171046,395
10133398,122
10118129,373
10497644,120
10467159,365
10294084,123
M206_154936,456
M206_154936,456
10650159,119
10649251,119
M206_154857,92
M206_154857,92
M206_154857,92
M206_154857,92
M206_154857,92
10485867,395
10485867,395
M206_152025,546
M206_152025,546
M206_152025,546
M206_156310,395
M218_046981,92
M206_149906,1124
10118121,376
M206_132862,486
M205_159777,153
10120456,365
10694122,395
10694122,395
10118049,376
10120812,426
M206_156332,413
M206_156333,413
10624050,119
10624050,119
M205_157264,543
10609825,121
10609154,394
M203_125951,92
